Record ID,Store Name,Store Street Address,Additonal Address,City,State,Zip Code,Zip4,County,Store Type,Latitude,Longitude,Incentive Program,Grantee Name,x,y
1437587,Carniceria Mi Mercadito,7900 Florin Rd,Ste 15,Sacramento,CA,95828,3145,SACRAMENTO,Grocery Store,38.495224,-121.40996,,,-13515294.924431711,4649622.513045711
1437907,Fremont Market,2330 N St,,Sacramento,CA,95816,5716,SACRAMENTO,Convenience Store,38.570656,-121.47678,,,-13522733.292806521,4660356.999127293
1438710,7 Eleven 37620a 37620A,2401 Fruitridge Rd,,Sacramento,CA,95822,2243,SACRAMENTO,Convenience Store,38.525112,-121.4828,,,-13523403.436141094,4653874.432449716
1439268,Frosty Queen,7800 Stockton Blvd,,Sacramento,CA,95823,    ,SACRAMENTO,Restaurant Meals Program,38.474014,-121.41928,,,-13516332.422085907,4646606.211171125
1443952,Mgm Tobacco & Mini Mart,7206 Lindale Dr,,Sacramento,CA,95828,3224,SACRAMENTO,Convenience Store,38.495602,-121.42725,,,-13517219.638427528,4649676.276973202
1446183,Target Store T3384,1707 J St,,Sacramento,CA,95811,3007,SACRAMENTO,Super Store,38.577969,-121.48336,,,-13523465.77505594,4661398.2876085425
1447372,Khan Hing Tong,6035 Stockton Blvd,,Sacramento,CA,95824,1534,SACRAMENTO,Grocery Store,38.516472,-121.43808,,,-13518425.228512818,4652645.109491668
1447682,Prime Gas Inc,7282 Franklin Blvd,,Sacramento,CA,95823,2428,SACRAMENTO,Convenience Store,38.493279,-121.45826,,,-13520671.655837027,4649345.875074565
1447703,R & G Smoke Shop 1,4760 Florin Rd,Ste F,Sacramento,CA,95823,2505,SACRAMENTO,Convenience Store,38.495281,-121.4499,,,-13519741.024893997,4649630.620286558
1447782,Table Farm,5265 H St,,Sacramento,CA,95819,3598,SACRAMENTO,Farmers and Markets,38.568855,-121.43834,,,-13518454.171580426,4660100.573364248
1448661,Express Stop Market,2365 North Ave,,Sacramento,CA,95838,3135,SACRAMENTO,Convenience Store,38.640171,-121.41116,,,-13515428.507820662,4670259.438668889
1448913,Fruitridge Quick Mart,5610 44th St,,Sacramento,CA,95824,1431,SACRAMENTO,Convenience Store,38.52438,-121.45576,,,-13520393.357110044,4653770.2757550925
1449036,Jack in the Box 481,3500 Marconi Ave.,,Sacramento,CA,95821,    ,SACRAMENTO,Restaurant Meals Program,38.617462,-121.38241,,,-13512228.072460357,4667023.477322541
1449045,Jack in the Box 566,5420 Stockton Blvd.,,Sacramento,CA,95820,    ,SACRAMENTO,Restaurant Meals Program,38.525658,-121.44353,,,-13519031.91973764,4653952.123788817
1449429,Jack in the Box 4305,4601 Broadway,,Sacramento,CA,95820,    ,SACRAMENTO,Restaurant Meals Program,38.547146,-121.45357,,,-13520149.567425206,4657010.158874038
1455643,Majesty Llc,2590 Alta Arden Expy,,Sacramento,CA,95825,1902,SACRAMENTO,Grocery Store,38.599567,-121.40245,,,-13514458.915055854,4664474.217583123
1456111,Rma Gerber Petroleum Inc,8501 Gerber Rd,,Sacramento,CA,95828,4705,SACRAMENTO,Convenience Store,38.482357,-121.38962,,,-13513030.685988978,4647792.574217859
1456882,Kabul City Market And Restaurant,2580 Alta Arden Expy,,Sacramento,CA,95825,1902,SACRAMENTO,Grocery Store,38.59911,-121.40301,,,-13514521.2539707,4664409.123269891
1457543,Village Pizzeria & Grill,3708 Auburn Blvd,,Sacramento,CA,95821,2101,SACRAMENTO,Restaurant Meals Program,38.638786,-121.37788,,,-13511723.795167064,4670062.051155562
1460216,Bains Marinated Meat Shop,8851 Calvine Rd,Ste A,Sacramento,CA,95828,9341,SACRAMENTO,Specialty Store,38.453342,-121.3743,,,-13511325.271390026,4643667.272734129
1460983,Barakat Halal Mart,5334 Auburn Blvd,,Sacramento,CA,95841,2806,SACRAMENTO,Grocery Store,38.666458,-121.33968,,,-13507471.39061876,4674006.534464131
1461170,Capitol Mall Cfm,6th Capitol Mall,,Sacramento,CA,95814,    ,SACRAMENTO,Farmers and Markets,38.580078,-121.50687,,California Department of Food and Agriculture,-13526082.89628449,4661698.605047742
1465368,Papa Murphy's CA164,5734 Folsom Blvd,,Sacramento,CA,95819,4608,SACRAMENTO,Specialty Store,38.557575,-121.43667,,,-13518268.268030802,4658494.676994869
1465584,Fiji Sweets And Snacks,6741 Stockton Blvd,,Sacramento,CA,95823,1629,SACRAMENTO,Grocery Store,38.50378,-121.43215,,,-13517765.103932416,4650839.524358465
1465816,Takhar South Sac Inc. 83939,5625 Florin Rd,,Sacramento,CA,95823,2204,SACRAMENTO,Convenience Store,38.496246,-121.43967,,,-13518602.226503182,4649767.87542531
1468331,A&m Food And Liquor,1838 Auburn Blvd,,Sacramento,CA,95815,1908,SACRAMENTO,Convenience Store,38.621132,-121.42351,,,-13516803.30353196,4667546.371398401
1468369,Kwik Shop Market,6230 Fruitridge Rd,,Sacramento,CA,95820,5857,SACRAMENTO,Convenience Store,38.524666,-121.43158,,,-13517701.651822662,4653810.97073099
1469037,Umrah Market,6023 Florin Rd,,Sacramento,CA,95823,2494,SACRAMENTO,Grocery Store,38.497089,-121.43478,,,-13518057.8741932,4649887.779605534
1469091,21st Amendment Liquor ,1555 Fulton Ave,,Sacramento,CA,95825,5110,SACRAMENTO,Convenience Store,38.594585,-121.40212,,,-13514422.179623893,4663764.612229327
1469300,Wah Tsun Chinese Herbs,6930 65th St,Ste 133,Sacramento,CA,95823,2342,SACRAMENTO,Other,38.500561,-121.43454,,,-13518031.15751541,4650381.6346262945
1471865,Mardan Inc Dba Northgate Chevron 5799,2449 Northgate Blvd,,Sacramento,CA,95833,2502,SACRAMENTO,Convenience Store,38.610966,-121.47591,,,-13522636.44484953,4666098.006143522
1472363,New Arcade Market,3173 Marysville Blvd,,Sacramento,CA,95815,1408,SACRAMENTO,Grocery Store,38.624969,-121.43372,,,-13517939.87553296,4668093.08790429
1472393,Powerfuel Food Mart,4305 Fruitridge Rd,,Sacramento,CA,95820,5101,SACRAMENTO,Convenience Store,38.525234,-121.45587,,,-13520405.602254033,4653891.792001819
1474354,Sunrise Halal Market,6964 65th St,,Sacramento,CA,95823,2316,SACRAMENTO,Grocery Store,38.500622,-121.43687,,,-13518290.531928958,4650390.3114393875
1478435,Jin Yang Market,8765 Center Pkwy,Ste D100,Sacramento,CA,95823,7915,SACRAMENTO,Convenience Store,38.438412,-121.4194,,,-13516345.7804248,4641545.198149933
1478797,Jiffy Mart,6330 Martin Luther King Jr Blvd,,Sacramento,CA,95824,3652,SACRAMENTO,Convenience Store,38.511078,-121.46484,,,-13521404.138086447,4651877.711147859
1479420,Southside Market,601 T St,,Sacramento,CA,95811,7026,SACRAMENTO,Convenience Store,38.570877,-121.50326,,,-13525681.032922724,4660388.465474346
1480381,Four B One Inc,4400 Raley Blvd,,Sacramento,CA,95838,2420,SACRAMENTO,Convenience Store,38.647655,-121.42874,,,-13517385.504468812,4671326.109833379
1480813,Northgate Liquor & Food,3016 Northgate Blvd,,Sacramento,CA,95833,1322,SACRAMENTO,Convenience Store,38.620144,-121.47514,,,-13522550.728841618,4667405.600552026
1482229,Big Upps Jamaican Caribbean Grocery Store,4301 Truxel Rd,Ste D6,Sacramento,CA,95834,3752,SACRAMENTO,Convenience Store,38.649914,-121.51073,,,-13526512.589518951,4671648.099943334
1485104,Afghan Super Market,2529 Fulton Ave,,Sacramento,CA,95821,5907,SACRAMENTO,Other,38.61187,-121.40155,,,-13514358.72751414,4666226.792063916
1485607,The Mart,4250 Fruitridge Rd,,Sacramento,CA,95820,5047,SACRAMENTO,Convenience Store,38.524517,-121.45769,,,-13520608.203727275,4653789.76948211
1488002,7 Eleven 41251a 41251A,8498 Florin Rd,,Sacramento,CA,95828,2514,SACRAMENTO,Convenience Store,38.495758,-121.39098,,,-13513182.080496458,4649698.465342974
1488749,Food Shop ,3211 Riverside Blvd,,Sacramento,CA,95818,4049,SACRAMENTO,Convenience Store,38.549801,-121.50571,,,-13525953.765675168,4657388.0649561705
1490119,Arco Ampm 7062,6240 Freeport Boulevard,,Sacramento,CA,95822,    ,SACRAMENTO,Convenience Store,38.513752,-121.50143,,,-13525477.318254573,4652258.130949176
1490373,RSM Broadway 28,4401 Broadway,,Sacramento,CA,95817,3447,SACRAMENTO,Supermarket,38.547272,-121.45529,,,-13520341.036949372,4657028.093084586
1491887,Subway,6500 Folsom Blvd,,Sacramento,CA,95819,    ,SACRAMENTO,Restaurant Meals Program,38.553963,-121.42744,,,-13517240.789130779,4657980.501746067
1492350,Red Carpet Liquor & Lotto,1508 W El Camino Ave,,Sacramento,CA,95833,1921,SACRAMENTO,Convenience Store,38.611908,-121.4954,,,-13524806.06172509,4666232.205666907
1494295,JJs Hawaiian BBQ,5133 Madison Ave  Suite 2,,Sacramento,CA,95841,    ,SACRAMENTO,Restaurant Meals Program,38.661293,-121.34493,,,-13508055.817945426,4673270.17796134
1494379,Flip n Shake,4708 Auburn Blvd,,Sacramento,CA,95841,    ,SACRAMENTO,Restaurant Meals Program,38.653225,-121.35461,,,-13509133.390616303,4672120.056870034
1494677,Buddy's Supermarket,5984 14th Ave,,Sacramento,CA,95820,3208,SACRAMENTO,Convenience Store,38.539246,-121.43584,,,-13518175.872853441,4655885.775082894
1495965,Sacramento Poultry,519 Broadway,,Sacramento,CA,95818,2001,SACRAMENTO,Specialty Store,38.56567,-121.50623,,,-13526011.651810382,4659647.109888538
1497154,AFG Market Restaurant,2213 Del Paso Blvd,Suite B,Sacramento,CA,95815,    ,SACRAMENTO,Restaurant Meals Program,38.610767,-121.45004,,,-13519756.609622708,4666069.656363488
1497260,Al-Said Pizza N Kabob,6019 Stockton Blvd,Ste F,Sacramento,CA,95824,1510,SACRAMENTO,Restaurant Meals Program,38.517387,-121.43815,,,-13518433.020877173,4652775.291221795
1497848,World Wines And Liquor,5301 Fruitridge Rd,,Sacramento,CA,95820,5425,SACRAMENTO,Convenience Store,38.525185,-121.44433,,,-13519120.975330276,4653884.819719161
1500374,Halal Mart,5675 Hillsdale Blvd,Ste 5,Sacramento,CA,95842,4034,SACRAMENTO,Grocery Store,38.67128,-121.35983,,,-13509714.478358245,4674694.03856617
1503875,Dollar Tree 9134,354 Florin Rd,,Sacramento,CA,95831,1407,SACRAMENTO,Other,38.508385,-121.54291,,,-13530094.850732679,4651494.602567493
1503966,Fast Stop Foos Store,5601 Wilkinson St,,Sacramento,CA,95824,2233,SACRAMENTO,Convenience Store,38.524902,-121.41415,,,-13515761.353098135,4653844.551322397
1503991,P & J Grocery And Liquor Llc,4800 47th Ave,,Sacramento,CA,95824,3947,SACRAMENTO,Convenience Store,38.510147,-121.44994,,,-13519745.477673627,4651745.264637533
1504396,Sk India Mart,6618 Florin Rd,Ste B,Sacramento,CA,95828,2888,SACRAMENTO,Other,38.495457,-121.42566,,,-13517042.640437165,4649655.653211053
1504442,Quik Stop Market #551096,3296 Marysville Blvd,,Sacramento,CA,95815,1411,SACRAMENTO,Convenience Store,38.628529,-121.43156,,,-13517699.425432848,4668600.362115135
1505168,Presto Food & Liquor,6625 Valley HI Dr,,Sacramento,CA,95823,4601,SACRAMENTO,Convenience Store,38.471443,-121.42763,,,-13517261.939834028,4646240.646203757
1505185,J Spot Kitchen,3173 Marysville Blvd,,Sacramento,CA,95815,1408,SACRAMENTO,Restaurant Meals Program,38.624969,-121.43372,,,-13517939.87553296,4668093.08790429
1506907,Gold Star Mart,930 S St,,Sacramento,CA,95811,7025,SACRAMENTO,Convenience Store,38.570251,-121.49815,,,-13525112.19032477,4660299.334805849
1507359,Fruitridgechevron,3900 Fruitridge Rd,,Sacramento,CA,95820,6405,SACRAMENTO,Convenience Store,38.52446,-121.46318,,,-13521219.347731732,4653781.658948842
1507527,Tri-foods Market,7343 Home Leisure Plz,,Sacramento,CA,95823,2600,SACRAMENTO,Grocery Store,38.491207,-121.44016,,,-13518656.773053668,4649051.182068191
1508327,McDonald's #688,5008 Auburn Blvd,,Sacramento,CA,95841,2621,SACRAMENTO,Restaurant Meals Program,38.659821,-121.34698,,,-13508284.022901552,4673060.329646744
1508340,McDonald's #25602,3412 Arden Way,,Sacramento,CA,95825,2019,SACRAMENTO,Restaurant Meals Program,38.595497,-121.38474,,,-13512487.446873905,4663894.5082020275
1508746,Royal Market,1701 T St,,Sacramento,CA,95811,7213,SACRAMENTO,Convenience Store,38.566902,-121.48839,,,-13524025.712094627,4659822.513157033
1508893,Food Mart,1266 Howe Ave,,Sacramento,CA,95825,3400,SACRAMENTO,Convenience Store,38.588638,-121.41498,,,-13515853.748275494,4662917.622702376
1508926,J St Market - Nihaal Food Corporation,2531 J St,,Sacramento,CA,95816,4814,SACRAMENTO,Grocery Store,38.574818,-121.47201,,,-13522202.298835436,4660949.607853264
1509389,Asia Market And Restaurant 1,2737 Fulton Ave,,Sacramento,CA,95821,5100,SACRAMENTO,Grocery Store,38.614902,-121.40211,,,-13514421.066428985,4666658.749610869
1509456,East West Foods,4411 47th Ave,,Sacramento,CA,95824,3835,SACRAMENTO,Supermarket,38.51059,-121.4548,,,-13520286.490398882,4651808.286769911
1509696,Papa Murphy's Take N Bake 108,4424 Freeport Blvd,Ste 1,Sacramento,CA,95822,2049,SACRAMENTO,Specialty Store,38.534752,-121.49439,,,-13524693.629039388,4655246.212371109
1510266,Grocery Outlet Of South Natomas 393,1630 W El Camino Ave,,Sacramento,CA,95833,3630,SACRAMENTO,Supermarket,38.612289,-121.49953,,,-13525265.811222065,4666286.484318552
1510827,Speedway 6176,2600 Arden Way,,Sacramento,CA,95825,1364,SACRAMENTO,Convenience Store,38.595627,-121.40115,,,-13514314.199717823,4663913.024209714
1511536,Rally's,6051 Florin Rd,,Sacramento,CA,95823,2304,SACRAMENTO,Restaurant Meals Program,38.498775,-121.43377,,,-13517945.4415075,4650127.592175465
1512547,Divine Pacific Foods,7298 Franklin Blvd,,Sacramento,CA,95823,2475,SACRAMENTO,Other,38.492516,-121.45795,,,-13520637.14679488,4649237.355380361
1514548,Better Trade Market ,4000 12th Ave,,Sacramento,CA,95817,3708,SACRAMENTO,Convenience Store,38.540993,-121.46065,,,-13520937.709420023,4656134.409824563
1516437,CVS Pharmacy CVS11047,5611 Stockton Blvd,,Sacramento,CA,95824,1611,SACRAMENTO,Other,38.524521,-121.44147,,,-13518802.601586606,4653790.33864258
1516991,K Mini Mart #921,921 K St,,Sacramento,CA,95814,3511,SACRAMENTO,Convenience Store,38.579659,-121.49432,,,-13524685.836675033,4661638.939572452
1517015,M & M Liquor and Food,8969 Folsom Blvd,,Sacramento,CA,95826,3203,SACRAMENTO,Convenience Store,38.55637,-121.36916,,,-13510753.089207346,4658323.140021539
1518381,Pizza Twist,8324 Elk Grove Florin Rd,,Sacramento,CA,95829,9546,SACRAMENTO,Restaurant Meals Program,38.455742,-121.37296,,,-13511176.103272362,4644008.437541893
1521910,Saba Live Poultry 3,8612 Younger Creek Dr,,Sacramento,CA,95828,1022,SACRAMENTO,Specialty Store,38.516357,-121.3852,,,-13512538.653839672,4652628.747970507
1523100,Norwood Chevron,4200 Norwood Ave,,Sacramento,CA,95838,2614,SACRAMENTO,Convenience Store,38.644367,-121.4563,,,-13520453.469635073,4670857.467734212
1523246,Alibaba International Foods Inc,1547 Fulton Ave,Ste A,Sacramento,CA,95825,    ,SACRAMENTO,Grocery Store,38.593983,-121.40202,,,-13514411.047674814,4663678.870397122
1523400,Arco Broadway,2100 Broadway,,Sacramento,CA,95818,2518,SACRAMENTO,Convenience Store,38.559425,-121.48545,,,-13523698.432791697,4658758.038110507
1524018,Marisol Village Farm Stand,701 Pipevine Street,,Sacramento,CA,95811,    ,SACRAMENTO,Farmers and Markets,38.572697,-121.48462,GusNIP,California Department of Food and Agriculture,-13523606.037614338,4660647.603777873
1525392,H & S Energy Products 3076,9680 Business Park Dr,,Sacramento,CA,95827,1701,SACRAMENTO,Convenience Store,38.568398,-121.33585,,,-13507045.036969021,4660035.506883188
1525413,H & S Energy Products 3075,4231 Arden Way,,Sacramento,CA,95864,3020,SACRAMENTO,Convenience Store,38.595917,-121.36497,,,-13510286.660540922,4663954.329270771
1525452,Hassan & Sons 1011,8908 Elder Creek Rd,,Sacramento,CA,95828,1807,SACRAMENTO,Convenience Store,38.510284,-121.37099,,,-13510956.803875498,4651764.754510645
1525603,Grocery Outlet Of Rosemont 366,3615 Bradshaw Rd,,Sacramento,CA,95827,    ,SACRAMENTO,Supermarket,38.556126,-121.33475,,,-13506922.585529152,4658288.405913942
1526171,Popeyes #10989,7501 W Stockton Blvd,,Sacramento,CA,95823,5444,SACRAMENTO,Restaurant Meals Program,38.455574,-121.41576,,,-13515940.577478314,4643984.555635939
1526172,Popeyes #11218,5301 Auburn Blvd,,Sacramento,CA,95841,2805,SACRAMENTO,Restaurant Meals Program,38.666321,-121.3409,,,-13507607.200397529,4673987.002153838
1526176,Popeyes #11691,3501 El Camino Ave,,Sacramento,CA,95821,6538,SACRAMENTO,Restaurant Meals Program,38.61087,-121.38261,,,-13512250.336358516,4666084.32985791
1526181,Popeyes #11921,4554 Mack Rd,,Sacramento,CA,95823,4546,SACRAMENTO,Restaurant Meals Program,38.473736,-121.4492,,,-13519663.10125044,4646566.682319723
1526327,Popeyes #13144,1500 W El Camino Ave,,Sacramento,CA,95833,1945,SACRAMENTO,Restaurant Meals Program,38.61219,-121.49456,,,-13524712.553352825,4666272.380389223
1526334,Popeyes #13684,5064 Stockton Blvd,,Sacramento,CA,95820,5408,SACRAMENTO,Restaurant Meals Program,38.529354,-121.44528,,,-13519226.72884653,4654478.049892925
1527669,Sam Market,2685 Rio Linda Blvd,,Sacramento,CA,95815,2220,SACRAMENTO,Grocery Store,38.616341,-121.44648,,,-13519360.312235482,4666863.764874947
1527762,Hamdan Butcher Shop ,3108 Arden Way,,Sacramento,CA,95825,2002,SACRAMENTO,Other,38.594669,-121.39182,,,-13513275.588868722,4663776.576263077
1528147,Express Lane Plus Inc,3991 E Commerce Way,,Sacramento,CA,95834,4009,SACRAMENTO,Convenience Store,38.641972,-121.52002,,,-13527546.74758842,4670516.119400414
1528203,Chevron Extra-Mile,1832 El Camino Ave,,Sacramento,CA,95815,    ,SACRAMENTO,Convenience Store,38.610798,-121.42389,,,-13516845.604938462,4666074.072655709
1528422,Won Won Seafood Market,5121 Freeport Blvd,,Sacramento,CA,95822,2734,SACRAMENTO,Other,38.527477,-121.4959,,,-13524861.721470486,4654210.956880432
1529601,Del Valle Supermarket,7870 Florin Rd,,Sacramento,CA,95828,3106,SACRAMENTO,Supermarket,38.495235,-121.4114,,,-13515455.224498454,4649624.077600463
1529629,Grocery Outlet South Sacramento 46,7923 E Stockton Blvd,,Sacramento,CA,95823,9606,SACRAMENTO,Supermarket,38.47015,-121.41622,,,-13515991.784444077,4646056.802237337
1529915,Zeeshan Market,3138 Northgate Blvd,,Sacramento,CA,95833,1348,SACRAMENTO,Grocery Store,38.623104,-121.47518,,,-13522555.18162125,4667827.348966994
1530306,Art's Liquor,5800 Madison Ave,Ste C,Sacramento,CA,95841,4816,SACRAMENTO,Convenience Store,38.659958,-121.32921,,,-13506305.875550156,4673079.860184211
1530573,Punjab International,2338 Florin Rd,,Sacramento,CA,95822,4403,SACRAMENTO,Convenience Store,38.495037,-121.48471,,,-13523616.05636851,4649595.915651488
1531148,Metro Food And Liquor,5380 H St,,Sacramento,CA,95819,3545,SACRAMENTO,Convenience Store,38.567719,-121.43623,,,-13518219.287454853,4659938.833379021
1531194,Ethio Foods Llc,2251 Florin Rd,Ste 153,Sacramento,CA,95822,4653,SACRAMENTO,Grocery Store,38.497074,-121.48435,,,-13523575.981351824,4649885.646066933
1532587,65th Stockton Shell,6919 Stockton Blvd,,Sacramento,CA,95823,2319,SACRAMENTO,Convenience Store,38.500389,-121.43066,,,-13517599.237891132,4650357.168897804
1532653,Carniceria Mis Amigos Inc,7260 Franklin Blvd,,Sacramento,CA,95823,2413,SACRAMENTO,Grocery Store,38.493687,-121.46049,,,-13520919.898301497,4649403.904425871
1532804,Cal Expo Chevron 5945,2000 Arden Way,,Sacramento,CA,95825,2202,SACRAMENTO,Convenience Store,38.595802,-121.4195,,,-13516356.912373882,4663937.9496576255
1533823,California State University Sacramento (Sac State,6000 J St,,Sacramento,CA,95819,2605,SACRAMENTO,Convenience Store,38.56329,-121.42635,,,-13517119.450885814,4659308.271180879
1535119,Bibi Pastry & Cafe Inc.,2713 El Camino Ave,,Sacramento,CA,95821,5903,SACRAMENTO,Specialty Store,38.611313,-121.39885,,,-13514058.164888998,4666147.440370183
1536159,Subway,2029 J St,,Sacramento,CA,95811,3119,SACRAMENTO,Restaurant Meals Program,38.576576,-121.47888,,,-13522967.063737184,4661199.931992194
1536600,Short Stop Food And Liquor,9545 Folsom Blvd,Ste 4,Sacramento,CA,95827,1209,SACRAMENTO,Convenience Store,38.571045,-121.34043,,,-13507554.880236857,4660412.385658124
1537270,South Watt Shell 24,7149 S Watt Ave,,Sacramento,CA,95829,1154,SACRAMENTO,Convenience Store,38.496574,-121.37167,,,-13511032.501129238,4649814.528367819
1537370,Subway 49874,1500 W El Camino Ave,Ste 3,Sacramento,CA,95833,1945,SACRAMENTO,Restaurant Meals Program,38.61219,-121.49456,,,-13524712.553352825,4666272.380389223
1540679,Louisiana Heaven,6623 Valley HI Dr,,Sacramento,CA,95823,7078,SACRAMENTO,Restaurant Meals Program,38.471272,-121.42763,,,-13517261.939834028,4646216.332543396
1542226,Subway 3854,3661 Truxel Rd,Ste 2,Sacramento,CA,95834,3617,SACRAMENTO,Restaurant Meals Program,38.63586,-121.50546,,,-13525925.93580247,4669645.055852108
1542232,Subway 24677,4680 Natomas Blvd,Ste 140,Sacramento,CA,95835,2222,SACRAMENTO,Restaurant Meals Program,38.658371,-121.51115,,,-13526559.343705082,4672853.62186883
1542279,El Pollo Loco,7820 Folsom Blvd,,Sacramento,CA,95826,2610,SACRAMENTO,Restaurant Meals Program,38.549896,-121.41293,,,-13515625.54331937,4657401.587277949
1542541,Subway 33806,4160 Northgate Blvd,Ste 3,Sacramento,CA,95834,1247,SACRAMENTO,Restaurant Meals Program,38.644955,-121.47502,,,-13522537.370502723,4670941.27441388
1542570,El Pollo Loco #3872,1212 Howe Ave,,Sacramento,CA,95825,3400,SACRAMENTO,Restaurant Meals Program,38.587551,-121.41489,,,-13515843.729521323,4662762.816494588
1542577,El Pollo Loco #3874,3312 Bradshaw Rd,,Sacramento,CA,95827,2602,SACRAMENTO,Restaurant Meals Program,38.563297,-121.33669,,,-13507138.545341289,4659309.26774886
1543723,Subway 26411,3645 Northgate Blvd,Ste B,Sacramento,CA,95834,1641,SACRAMENTO,Restaurant Meals Program,38.631905,-121.47626,,,-13522675.406671306,4669081.440927225
1544119,The Sandwich Spot - Rosemont,9408 Kiefer Blvd,Ste 2,Sacramento,CA,95826,5563,SACRAMENTO,Restaurant Meals Program,38.54668,-121.34853,,,-13508456.568112282,4656943.831035028
1544125,The Sandwich Spot - Gateway,2606 Gateway Oaks Dr,,Sacramento,CA,95833,3937,SACRAMENTO,Restaurant Meals Program,38.613049,-121.51574,,,-13527070.300167825,4666394.7575555425
1544374,Apna Punjab Market NO,6640 Valley Hi Dr,Ste A,Sacramento,CA,95823,7077,SACRAMENTO,Grocery Store,38.472076,-121.42624,,,-13517107.205741828,4646330.649904438
1544737,Pizza Twist,1441 Howe Ave,Ste 200,Sacramento,CA,95825,3245,SACRAMENTO,Restaurant Meals Program,38.59227,-121.41577,,,-13515941.69067322,4663434.894665499
1546141,Prime Time Nutrition 591,2400 Northgate Blvd,,Sacramento,CA,95833,2501,SACRAMENTO,Grocery Store,38.61055,-121.47523,,,-13522560.747595789,4666038.742371364
1547912,7 Eleven 39425c 39425C,9199 Folsom Blvd,,Sacramento,CA,95826,2404,SACRAMENTO,Convenience Store,38.56163,-121.359,,,-13509622.083180888,4659071.944943384
1548678,Sacramento Grocery Outlet 85,3431 Watt Ave,,Sacramento,CA,95821,3612,SACRAMENTO,Supermarket,38.627785,-121.38387,,,-13512390.598916914,4668494.345423027
1548701,All Nation Market,2431 Northgate Blvd,,Sacramento,CA,95833,2502,SACRAMENTO,Convenience Store,38.6106,-121.47594,,,-13522639.784434253,4666045.865402732
1548761,Shop N Go Whole Sale Llc,7234 Franklin Blvd,,Sacramento,CA,95823,2413,SACRAMENTO,Convenience Store,38.49427,-121.46082,,,-13520956.633733459,4649486.82438784
1549373,Chicago's Pizza With A Twist,7431 W Stockton Blvd,Ste 170,Sacramento,CA,95823,5434,SACRAMENTO,Restaurant Meals Program,38.456459,-121.4146,,,-13515811.446868993,4644110.36272996
1549895,Arham Halal Market 1,7810 Stockton Blvd,Ste 120,Sacramento,CA,95823,4338,SACRAMENTO,Grocery Store,38.473812,-121.42031,,,-13516447.081161425,4646577.48875317
1550192,Mckinley Park Farmers Market,601 Alhambra Blvd,,Sacramento,CA,95816,3805,SACRAMENTO,Farmers and Markets,38.577133,-121.46267,,,-13521162.574791426,4661279.245298282
1550341,International Rescue Committee New Roots Farmstand #3,2201 Cottage Way,,Sacramento,CA,95825,1022,SACRAMENTO,Farmers and Markets,38.605423,-121.41303,,,-13515636.675268447,4665308.373084129
1550661,Tolo Afghan Market & Restaurant,2654 Marconi Ave,Ste 112,Sacramento,CA,95821,5109,SACRAMENTO,Convenience Store,38.617352,-121.40016,,,-13514203.993421938,4667007.805161038
1550681,Ben Thanh Market,6821 Stockton Blvd,Ste 130,Sacramento,CA,95823,2483,SACRAMENTO,Other,38.502682,-121.43012,,,-13517539.125366105,4650683.335999134
1551841,Rebel 2578,3200 Arena Blvd,,Sacramento,CA,95834,1098,SACRAMENTO,Convenience Store,38.642593,-121.53249,,,-13528934.901638612,4670604.626578521
1552286,Afghan International Market And Restaurant,3112 Arden Way,,Sacramento,CA,95825,2002,SACRAMENTO,Grocery Store,38.594521,-121.39182,,,-13513275.588868722,4663755.496784436
1552466,Osprey 1 Liquor And Food,2538 Cottage Way,,Sacramento,CA,95825,1916,SACRAMENTO,Convenience Store,38.603004,-121.40255,,,-13514470.047004936,4664963.791377272
1554117,East Sacramento Grocery Outlet #408,6720 Folsom Blvd,,Sacramento,CA,95819,4661,SACRAMENTO,Supermarket,38.552902,-121.42545,,,-13517019.2633441,4657829.471234315
1554190,7 Eleven 24276f,3448 Watt Ave,,Sacramento,CA,95821,3613,SACRAMENTO,Convenience Store,38.628395,-121.38236,,,-13512222.506485818,4668581.267629687
1554505,Carl's Jr. 8734,9631 Micron Ave,,Sacramento,CA,95827,2605,SACRAMENTO,Restaurant Meals Program,38.563938,-121.33805,,,-13507289.93984877,4659400.5253139455
1555624,J Spot Kitchen Feat Enos Tacos,2828 Q St,Suite B,Sacramento,CA,95816,6971,SACRAMENTO,Restaurant Meals Program,38.565571,-121.47169,,,-13522166.67659838,4659633.015113567
1555631,Int'l Green Market & Cafe Llc.,1826 Fulton Ave,,Sacramento,CA,95825,1925,SACRAMENTO,Grocery Store,38.599266,-121.40113,,,-13514311.973328007,4664431.343601557
1558018,Subway #52455,1978 Stockton Blvd,,Sacramento,CA,95816,6638,SACRAMENTO,Restaurant Meals Program,38.559841,-121.46284,,,-13521181.499104861,4658817.259705666
1558101,Afghan Halal Market,8785 Center Pkwy,Ste B350,Sacramento,CA,95823,7925,SACRAMENTO,Other,38.439232,-121.41904,,,-13516305.705408115,4641661.737404776
1558311,Falafel Corner,3539 Bradshaw Rd,3B,Sacramento,CA,95827,    ,SACRAMENTO,Restaurant Meals Program,38.558315,-121.33475,,,-13506922.585529152,4658600.020627739
1558844,Noor Market,2703 El Camino Ave,,Sacramento,CA,95821,5903,SACRAMENTO,Grocery Store,38.611301,-121.39964,,,-13514146.107286727,4666145.730825212
